Date,Adj Close,Close,High,Low,Open,Volume,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate,SMA10,SMA20,SMA50,EMA10,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Log_Return,Volatility,Lag1,Lag2,Lag3
2023-11-20,50.315128326416016,50.40900039672852,50.54800033569336,49.180999755859375,49.3120002746582,414120000,NVDA,Common Stock,NVIDIA Corporation,"Nvidia Corporation is an American multinational technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units (GPUs) for the gaming and professional markets, as well as system on a chip units (SoCs) for the mobile computing and automotive market.",1045810,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"2788 SAN TOMAS EXPRESSWAY, SANTA CLARA, CA, UNITED STATES, 95051",https://www.nvidia.com,January,2026-04-30,4759668392000,165514002000,30.05,0.57,8.07,0.04,0.0002,6.54,10.42,0.63,0.656,0.527,1.143,253491003000,187952005000,6.54,2.145,0.852,302.83,10,48,2,1,0,30.05,23.58,18.78,25.63,19.49,25.61,2.211,236.26,163.85,208.6,192.96,24221000000,23225466000,3.983,71.529,2026-06-26,2026-06-04,48.416500091552734,45.44804992675781,44.52205993652344,48.300168064034864,46.74838582970102,91.7599330566527,1.6612663502024603,1.083513311550707,0.5777530386517533,45.44804992675781,52.38772554188961,38.508374311626014,0.02253641229806158,0.02228621935021037,0.021218291342204095,49.29800033569336,49.47999954223633,48.88800048828125
2023-11-21,49.85099792480469,49.94400024414063,50.516998291015625,49.22200012207031,50.1259994506836,565747000,NVDA,Common Stock,NVIDIA Corporation,"Nvidia Corporation is an American multinational technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units (GPUs) for the gaming and professional markets, as well as system on a chip units (SoCs) for the mobile computing and automotive market.",1045810,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"2788 SAN TOMAS EXPRESSWAY, SANTA CLARA, CA, UNITED STATES, 95051",https://www.nvidia.com,January,2026-04-30,4759668392000,165514002000,30.05,0.57,8.07,0.04,0.0002,6.54,10.42,0.63,0.656,0.527,1.143,253491003000,187952005000,6.54,2.145,0.852,302.83,10,48,2,1,0,30.05,23.58,18.78,25.63,19.49,25.61,2.211,236.26,163.85,208.6,192.96,24221000000,23225466000,3.983,71.529,2026-06-26,2026-06-04,48.815399932861325,45.762100028991696,44.623539962768554,48.599046642235905,47.05273005964765,86.45805382052257,1.7013985752865821,1.207090364297882,0.49430821098870004,45.762100028991696,52.92649039213245,38.59770966585094,-0.00922454619072488,-0.00926735578637639,0.021479645297420146,50.40900039672852,49.29800033569336,49.47999954223633
2023-11-22,48.62528991699219,48.71599960327149,50.334999084472656,47.68999862670898,49.85200119018555,899420000,NVDA,Common Stock,NVIDIA Corporation,"Nvidia Corporation is an American multinational technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units (GPUs) for the gaming and professional markets, as well as system on a chip units (SoCs) for the mobile computing and automotive market.",1045810,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"2788 SAN TOMAS EXPRESSWAY, SANTA CLARA, CA, UNITED STATES, 95051",https://www.nvidia.com,January,2026-04-30,4759668392000,165514002000,30.05,0.57,8.07,0.04,0.0002,6.54,10.42,0.63,0.656,0.527,1.143,253491003000,187952005000,6.54,2.145,0.852,302.83,10,48,2,1,0,30.05,23.58,18.78,25.63,19.49,25.61,2.211,236.26,163.85,208.6,192.96,24221000000,23225466000,3.983,71.529,2026-06-26,2026-06-04,49.02959976196289,46.10895004272461,44.68815994262695,48.62031081696965,47.21113668284992,74.81898714210847,1.6154918791402935,1.2887706672663644,0.3267212118739291,46.10895004272461,53.13168990276422,39.086210182684994,-0.024587550754171072,-0.02489487256656686,0.019511362990198546,49.94400024414063,50.40900039672852,49.29800033569336
2023-11-24,47.687042236328125,47.7760009765625,48.92100143432617,47.744998931884766,48.470001220703125,294645000,NVDA,Common Stock,NVIDIA Corporation,"Nvidia Corporation is an American multinational technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units (GPUs) for the gaming and professional markets, as well as system on a chip units (SoCs) for the mobile computing and automotive market.",1045810,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"2788 SAN TOMAS EXPRESSWAY, SANTA CLARA, CA, UNITED STATES, 95051",https://www.nvidia.com,January,2026-04-30,4759668392000,165514002000,30.05,0.57,8.07,0.04,0.0002,6.54,10.42,0.63,0.656,0.527,1.143,253491003000,187952005000,6.54,2.145,0.852,302.83,10,48,2,1,0,30.05,23.58,18.78,25.63,19.49,25.61,2.211,236.26,163.85,208.6,192.96,24221000000,23225466000,3.983,71.529,2026-06-26,2026-06-04,49.112199783325195,46.48145008087158,44.732059936523434,48.46679993689562,47.264933282251114,63.94284975026131,1.4547902537709447,1.3219745845672803,0.1328156692036644,46.48145008087158,52.98369392750617,39.979206234237,-0.019295480629855866,-0.01948406828394315,0.0179760588011996,48.71599960327149,49.94400024414063,50.40900039672852
2023-11-27,48.15217208862305,48.242000579833984,48.52999877929688,47.652000427246094,47.79999923706055,395662000,NVDA,Common Stock,NVIDIA Corporation,"Nvidia Corporation is an American multinational technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units (GPUs) for the gaming and professional markets, as well as system on a chip units (SoCs) for the mobile computing and automotive market.",1045810,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"2788 SAN TOMAS EXPRESSWAY, SANTA CLARA, CA, UNITED STATES, 95051",https://www.nvidia.com,January,2026-04-30,4759668392000,165514002000,30.05,0.57,8.07,0.04,0.0002,6.54,10.42,0.63,0.656,0.527,1.143,253491003000,187952005000,6.54,2.145,0.852,302.83,10,48,2,1,0,30.05,23.58,18.78,25.63,19.49,25.61,2.211,236.26,163.85,208.6,192.96,24221000000,23225466000,3.983,71.529,2026-06-26,2026-06-04,49.10289993286133,46.86855010986328,44.818899917602536,48.42592732652077,47.357987310592335,62.897394177339045,1.349479373144007,1.3274755422826257,0.022003830861381246,46.86855010986328,52.76504230144799,40.972057918278566,0.009753842802793233,0.009706581151388642,0.01794790430255248,47.7760009765625,48.71599960327149,49.94400024414063
2023-11-28,47.73195266723633,47.82099914550781,48.323001861572266,47.47299957275391,48.23600006103516,401491000,NVDA,Common Stock,NVIDIA Corporation,"Nvidia Corporation is an American multinational technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units (GPUs) for the gaming and professional markets, as well as system on a chip units (SoCs) for the mobile computing and automotive market.",1045810,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"2788 SAN TOMAS EXPRESSWAY, SANTA CLARA, CA, UNITED STATES, 95051",https://www.nvidia.com,January,2026-04-30,4759668392000,165514002000,30.05,0.57,8.07,0.04,0.0002,6.54,10.42,0.63,0.656,0.527,1.143,253491003000,187952005000,6.54,2.145,0.852,302.83,10,48,2,1,0,30.05,23.58,18.78,25.63,19.49,25.61,2.211,236.26,163.85,208.6,192.96,24221000000,23225466000,3.983,71.529,2026-06-26,2026-06-04,49.022999954223636,47.20155010223389,44.895999908447266,48.31594038451841,47.40208367582238,59.449051308758115,1.2180080061180334,1.3055820350497072,-0.08757402893167376,47.20155010223389,52.458409055999,41.94469114846878,-0.008726865164504716,-0.008765167253228701,0.018276433641304827,48.242000579833984,47.7760009765625,48.71599960327149
2023-11-29,48.05035400390625,48.13999938964844,48.762001037597656,47.86000061035156,48.37900161743164,382005000,NVDA,Common Stock,NVIDIA Corporation,"Nvidia Corporation is an American multinational technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units (GPUs) for the gaming and professional markets, as well as system on a chip units (SoCs) for the mobile computing and automotive market.",1045810,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"2788 SAN TOMAS EXPRESSWAY, SANTA CLARA, CA, UNITED STATES, 95051",https://www.nvidia.com,January,2026-04-30,4759668392000,165514002000,30.05,0.57,8.07,0.04,0.0002,6.54,10.42,0.63,0.656,0.527,1.143,253491003000,187952005000,6.54,2.145,0.852,302.83,10,48,2,1,0,30.05,23.58,18.78,25.63,19.49,25.61,2.211,236.26,163.85,208.6,192.96,24221000000,23225466000,3.983,71.529,2026-06-26,2026-06-04,48.87140007019043,47.569550132751466,44.98839988708496,48.28395111272387,47.472361362853434,58.17839518839412,1.1265702536374675,1.2697796787672593,-0.14320942512979173,47.569550132751466,51.87866101934788,43.26043924615505,0.006670714745419248,0.006648563980867315,0.01784123568225282,47.82099914550781,48.242000579833984,47.7760009765625
2023-11-30,46.68291091918945,46.77000045776367,48.11000061035156,46.422000885009766,48.02399826049805,526247000,NVDA,Common Stock,NVIDIA Corporation,"Nvidia Corporation is an American multinational technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units (GPUs) for the gaming and professional markets, as well as system on a chip units (SoCs) for the mobile computing and automotive market.",1045810,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"2788 SAN TOMAS EXPRESSWAY, SANTA CLARA, CA, UNITED STATES, 95051",https://www.nvidia.com,January,2026-04-30,4759668392000,165514002000,30.05,0.57,8.07,0.04,0.0002,6.54,10.42,0.63,0.656,0.527,1.143,253491003000,187952005000,6.54,2.145,0.852,302.83,10,48,2,1,0,30.05,23.58,18.78,25.63,19.49,25.61,2.211,236.26,163.85,208.6,192.96,24221000000,23225466000,3.983,71.529,2026-06-26,2026-06-04,48.65960006713867,47.79180011749268,45.079019927978514,48.00868735727656,47.40546984808298,49.14837045037136,0.9328049173426578,1.202384726482339,-0.26957980913968127,47.79180011749268,51.35613085064657,44.22746938433878,-0.028458640408278835,-0.028871438150903872,0.01824922577176509,48.13999938964844,47.82099914550781,48.242000579833984
2023-12-01,46.67792510986328,46.76499938964844,47.20000076293945,46.1870002746582,46.525001525878906,369317000,NVDA,Common Stock,NVIDIA Corporation,"Nvidia Corporation is an American multinational technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units (GPUs) for the gaming and professional markets, as well as system on a chip units (SoCs) for the mobile computing and automotive market.",1045810,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"2788 SAN TOMAS EXPRESSWAY, SANTA CLARA, CA, UNITED STATES, 95051",https://www.nvidia.com,January,2026-04-30,4759668392000,165514002000,30.05,0.57,8.07,0.04,0.0002,6.54,10.42,0.63,0.656,0.527,1.143,253491003000,187952005000,6.54,2.145,0.852,302.83,10,48,2,1,0,30.05,23.58,18.78,25.63,19.49,25.61,2.211,236.26,163.85,208.6,192.96,24221000000,23225466000,3.983,71.529,2026-06-26,2026-06-04,48.38810005187988,47.954750061035156,45.19397994995117,47.78256227225326,47.344472661565405,41.45624513717224,0.7699652676057056,1.1159008347070123,-0.3459355671013067,47.954750061035156,50.946012506549195,44.96348761552112,-0.00010692897298025805,-0.00010693469029045707,0.01747044998047624,46.77000045776367,48.13999938964844,47.82099914550781
2023-12-04,45.42524719238281,45.5099983215332,46.07699966430664,45.0099983215332,46.07699966430664,437543000,NVDA,Common Stock,NVIDIA Corporation,"Nvidia Corporation is an American multinational technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units (GPUs) for the gaming and professional markets, as well as system on a chip units (SoCs) for the mobile computing and automotive market.",1045810,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"2788 SAN TOMAS EXPRESSWAY, SANTA CLARA, CA, UNITED STATES, 95051",https://www.nvidia.com,January,2026-04-30,4759668392000,165514002000,30.05,0.57,8.07,0.04,0.0002,6.54,10.42,0.63,0.656,0.527,1.143,253491003000,187952005000,6.54,2.145,0.852,302.83,10,48,2,1,0,30.05,23.58,18.78,25.63,19.49,25.61,2.211,236.26,163.85,208.6,192.96,24221000000,23225466000,3.983,71.529,2026-06-26,2026-06-04,48.00929985046387,47.97999992370605,45.271979904174806,47.36936882666779,47.16976081965758,34.691861150688496,0.5334957671632168,0.9994198211982532,-0.46592405403503645,47.97999992370605,50.873345580299,45.086654267113104,-0.0268363323959121,-0.027203001687777888,0.01717650872397598,46.76499938964844,46.77000045776367,48.13999938964844
2023-12-05,46.483375549316406,46.56600189208984,46.59999847412109,45.27099990844727,45.46599960327149,371718000,NVDA,Common Stock,NVIDIA Corporation,"Nvidia Corporation is an American multinational technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units (GPUs) for the gaming and professional markets, as well as system on a chip units (SoCs) for the mobile computing and automotive market.",1045810,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"2788 SAN TOMAS EXPRESSWAY, SANTA CLARA, CA, UNITED STATES, 95051",https://www.nvidia.com,January,2026-04-30,4759668392000,165514002000,30.05,0.57,8.07,0.04,0.0002,6.54,10.42,0.63,0.656,0.527,1.143,253491003000,187952005000,6.54,2.145,0.852,302.83,10,48,2,1,0,30.05,23.58,18.78,25.63,19.49,25.61,2.211,236.26,163.85,208.6,192.96,24221000000,23225466000,3.983,71.529,2026-06-26,2026-06-04,47.625,48.02075004577637,45.3588599395752,47.223302111289975,47.11225996941303,34.820220516307074,0.42638751726364177,0.884813360411331,-0.4584258431476892,48.02075004577637,50.80272658834652,45.23877350320621,0.023203770808688073,0.022938656585212644,0.017558646018208935,45.5099983215332,46.76499938964844,46.77000045776367
