Date,Close,High,Low,Open,Volume,Year,Month,Day,DayOfWeek,Quarter,Close_Scaled
2020-11-16,116.88916015625,117.559591677798,114.80011721095168,115.54828228699444,91183000,2020,11,16,0,4,0.30867022882002804
2020-11-17,116.00493621826172,117.24864320805052,115.58712770640344,116.16040329852451,74271000,2020,11,17,1,4,0.3043189873681956
2020-11-18,114.68350219726562,116.42275133775613,114.65435397133162,115.24705927558566,76322100,2020,11,18,2,4,0.297816247235304
2020-11-19,115.27620697021484,115.68429695756758,113.498091065648,114.2559745887542,74113000,2020,11,19,3,4,0.3007329309688649
2020-11-20,114.0130844116211,115.40254027143864,113.96450649711626,115.27622879802983,73604300,2020,11,20,4,4,0.29451713992366624
2020-11-23,110.6220245361328,114.28513837643996,110.52486130551306,113.85761126601786,127959300,2020,11,23,0,4,0.2778298284158589
2020-11-24,111.90459442138672,112.56531474410036,109.39774313111327,110.68032441615657,113874200,2020,11,24,1,4,0.28414131921567354
2020-11-25,112.7402114868164,113.43979858279867,111.90459439029078,112.27382503154756,76499200,2020,11,25,2,4,0.28825336759702425
2020-11-27,113.28433227539062,114.158816151439,112.92482759135008,113.26490259506916,46691300,2020,11,27,4,4,0.29093097089221953
2020-11-30,115.67459869384766,117.5401594833683,113.49810369299398,113.6535707986605,169410200,2020,11,30,0,4,0.30269340558107904
2020-12-01,119.24053955078124,119.9692749139944,116.60737666127396,117.57902381222485,127728200,2020,12,1,1,4,0.32024130154369446
2020-12-02,119.59032440185548,119.87210294466338,117.4624149241799,118.56037345602128,89004200,2020,12,2,2,4,0.321962583085427
2020-12-03,119.45430755615234,120.270487635051,118.745001847803,120.01785729073868,78967600,2020,12,3,3,4,0.32129324796369585
2020-12-04,118.78385925292967,119.3765645833526,118.07455360054388,119.12393425897255,78260400,2020,12,4,4,4,0.3179939904759034
2020-12-07,120.24132537841795,121.03807568238211,118.78385476777048,118.84215122001116,86712000,2020,12,7,0,4,0.3251661408186034
2020-12-08,120.85346221923828,121.43645640289948,119.6000365852931,120.84375108576852,82225500,2020,12,8,1,4,0.328178449218703
2020-12-09,118.3271713256836,122.37893756571138,117.56928784632052,120.99920059491816,115089200,2020,12,9,2,4,0.31574664186407353
2020-12-10,119.74577331542967,120.35791566525567,116.74338766599487,117.08346263085474,81312200,2020,12,10,3,4,0.32272754287369654
2020-12-11,118.93931579589844,119.2793907717679,117.13205173775964,118.95874547462876,86939800,2020,12,11,4,4,0.31875898780821177
2020-12-14,118.3271713256836,119.85265683014164,118.09397811966689,119.12392157489586,79184500,2020,12,14,0,4,0.31574664186407353
2020-12-15,124.25424194335938,124.27367903878984,120.6105649235341,120.81460994707471,157243700,2020,12,15,1,4,0.3449135918317988
2020-12-16,124.18621063232422,124.73033062366706,122.9716517851633,123.79755773169585,98208600,2020,12,16,2,4,0.3445788116388172
2020-12-17,125.05099487304688,125.90604917528668,124.40970414636703,125.245321352785,94359800,2020,12,17,3,4,0.3488343908800725
2020-12-18,123.06881713867188,125.43963827870924,122.54412684965976,125.30360828671483,192541500,2020,12,18,4,4,0.3390801492765996
2020-12-21,124.59429931640624,124.67203286094654,119.94982751976666,121.47531311924553,121251600,2020,12,21,0,4,0.3465870047242039
2020-12-22,128.1408233642578,130.59908932336018,125.97403967211778,127.87847449783372,168904800,2020,12,22,1,4,0.3640393511083583
2020-12-23,127.24691009521484,128.67521768491736,127.0720059084982,128.4128836440795,88223700,2020,12,23,2,4,0.3596404287273919
2020-12-24,128.228271484375,129.67603102914552,127.3829432351903,127.5967067874694,54930100,2020,12,24,3,4,0.36446968087980103
2020-12-28,132.81443786621094,133.44600251933943,129.72459253226933,130.19099379190865,124486200,2020,12,28,0,4,0.3870380783279027
2020-12-29,131.04608154296875,134.85493761395435,130.5311096013663,134.1359280187464,121047300,2020,12,29,1,4,0.378336045952702
2020-12-30,129.9286651611328,132.13430846309575,129.61773093964035,131.73592955161843,96452100,2020,12,30,2,4,0.37283727095836827
2020-12-31,128.92784118652344,130.9197204767935,127.98534242224186,130.27842990655225,99116600,2020,12,31,3,4,0.36791224396326594
2021-01-04,125.74085998535156,129.82177500940742,123.16599358092328,129.73433032505793,143301900,2021,1,4,0,1,0.3522291979463261
2021-01-05,127.2955093383789,128.0048225528177,124.78865748776748,125.23562177595956,97664900,2021,1,5,1,1,0.35987958425383504
2021-01-06,123.0105209350586,127.33435496235823,122.7967573877346,124.0987683518539,155088000,2021,1,6,2,1,0.338793275276984
2021-01-07,127.20803833007812,127.89791430422592,124.23480053472449,124.72062409151188,109578200,2021,1,7,3,1,0.3594491418502761
2021-01-08,128.30601501464844,128.8695721666665,126.53761000388556,128.67523086681507,105158200,2021,1,8,4,1,0.3648522546340326
2021-01-11,125.3230438232422,126.47930629071162,124.85665734789744,125.5270962459198,100384500,2021,1,11,0,1,0.35017313621161217
2021-01-12,125.1481704711914,126.01293594243306,123.26317240831035,124.85667332698576,91951100,2021,1,12,1,1,0.3493125893008425
2021-01-13,127.1789093017578,127.72302939531502,124.84696180760956,125.10929589304284,88636800,2021,1,13,2,1,0.359305798710565
2021-01-14,125.2550277709961,127.28576659581172,125.10927181431389,127.09144014639318,90221800,2021,1,14,3,1,0.34983843110670787
2021-01-15,123.53521728515624,126.52789226757407,123.39918727805356,125.12871800814143,111598500,2021,1,15,4,1,0.34137529144967926
2021-01-19,124.20565032958984,125.0607045202907,123.34088500532488,124.15706500945308,90757300,2021,1,19,1,1,0.3446744738493944
2021-01-20,128.28656005859375,128.73352422939956,124.90523244341398,125.0121142129877,104319500,2021,1,20,2,1,0.36475651733537795
2021-01-21,132.98931884765625,135.70993338633443,129.80231790485385,130.00637029637122,120150900,2021,1,21,3,1,0.3878986627827109
2021-01-22,135.12696838378906,135.88485193048166,131.19179469063414,132.4160646907934,114459400,2021,1,22,4,1,0.39841797680656943
2021-01-25,138.86782836914062,140.97630120112478,132.66871393860882,139.013584357772,157611700,2021,1,25,0,1,0.41682664494418653
2021-01-26,139.1009979248047,140.20867499016745,137.36174136904043,139.52852500725305,98390600,2021,1,26,1,1,0.41797406585457164
2021-01-27,138.03221130371094,140.20870656534407,136.42899920964183,139.363363343346,140843800,2021,1,27,2,1,0.4127145965628358
2021-01-28,133.2030792236328,137.96415826033868,132.8241374993332,135.564189064389,142621100,2021,1,28,3,1,0.3889505716586735
2021-01-29,128.2185821533203,132.8630549859489,126.51819940588042,131.97885239900157,177523800,2021,1,29,4,1,0.36442199995066715
2021-02-01,130.33673095703125,131.54157860190338,127.21773749244758,129.9577892114423,106239800,2021,2,1,0,1,0.374845351411639
2021-02-02,131.16261291503906,132.44517904055598,130.7933823696511,131.88162209144176,83305400,2021,2,2,1,1,0.3789094935996238
2021-02-03,130.1423797607422,131.92049525214782,129.82173452529324,131.91076929503612,89880900,2021,2,3,2,1,0.37388895457009885
2021-02-04,133.49459838867188,133.5043095225396,130.7739834636992,132.43550657690793,84183100,2021,2,4,3,1,0.39038512937694514
2021-02-05,133.08099365234375,133.72324245824956,132.20521062487953,133.65513325973174,75693800,2021,2,5,4,1,0.3883497919515868
2021-02-08,133.22695922851562,133.27561713779653,131.29048728628555,132.37062753976116,71297200,2021,2,8,0,1,0.38906808449976726
2021-02-09,132.3511505126953,134.17085520152048,132.19546600344356,132.9447413211224,76774200,2021,2,9,1,1,0.38475825412260767
2021-02-10,131.7479248046875,133.30488975603777,130.78455107060373,132.80859956803178,73046600,2021,2,10,2,1,0.38178979715969585
2021-02-11,131.494873046875,132.72097244544923,130.17145780866096,132.24414858851415,64280000,2021,2,11,3,1,0.3805445364844896
2021-02-12,131.7283935546875,131.88409294253404,130.09359452723146,130.7358433658653,60145100,2021,2,12,4,1,0.38169368442065443
2021-02-16,129.60707092285156,132.3512026514084,129.21782237561078,131.84520181246612,80576300,2021,2,16,1,1,0.37125471463958837
2021-02-17,127.32025909423828,128.66314035492906,125.987118325664,127.7192332149234,97918500,2021,2,17,2,1,0.3600013771153391
2021-02-18,126.22068786621094,126.50288006540656,123.98255701846796,125.7243978338029,96856700,2021,2,18,3,1,0.3545904176274969
2021-02-19,126.37637329101562,127.19378780631595,125.33516499223074,126.7364300489586,87668800,2021,2,19,4,1,0.35535654128096583
2021-02-22,122.61048126220705,126.23041094448013,122.22124015432108,124.56640502266376,103916400,2021,2,22,0,1,0.3368246911524132
2021-02-23,122.4742431640625,123.3013758456432,115.20519230196524,120.43073670834654,158273000,2021,2,23,1,1,0.3361542672535601
2021-02-24,121.97796630859376,122.1823162213377,118.94190197736168,121.57899955251936,111039900,2021,2,24,2,1,0.33371210262497797
2021-02-25,117.7352294921875,123.0580814668372,117.29733797299156,121.32596667655264,148199500,2021,2,25,3,1,0.3128337125343814
2021-02-26,117.99798583984376,121.49140765726708,117.93959485190196,119.29220185674814,164560400,2021,2,26,4,1,0.3141267292267991
2021-03-01,124.35232543945312,124.48855870917816,119.48683030882653,120.42100448300808,116307900,2021,3,1,0,1,0.34539625799317286
2021-03-02,121.75414276123048,125.2572974809927,121.64710128326875,124.95563918354922,102260900,2021,3,2,1,1,0.33261067316198567
2021-03-03,118.77647399902344,122.32828720569532,118.56239100874602,121.45249652917722,112966300,2021,3,3,2,1,0.3179576478464533
2021-03-04,116.89838409423828,120.27503892466773,115.42900990064756,118.47480719948628,178155000,2021,3,4,3,1,0.3087156195628019
2021-03-05,118.15367126464844,118.65968686991202,114.40724183835442,117.7255127803743,153766600,2021,3,5,4,1,0.3148928528802679
2021-03-08,113.22979736328124,117.74497601487798,113.0838310321506,117.67685938357114,154376600,2021,3,8,0,1,0.290662606103677
2021-03-09,117.83255767822266,118.77646492277744,115.5944343694315,115.82797605727136,129525800,2021,3,9,1,1,0.3133126618359253
2021-03-10,116.75241088867188,118.88349246045178,116.2366622283132,118.41640913957764,111943300,2021,3,10,2,1,0.3079972894705829
2021-03-11,118.6791534423828,119.89552719538874,117.997987110362,119.24355264557504,103026500,2021,3,11,3,1,0.31747873608894805
2021-03-12,117.77418518066406,117.91041846338685,115.95449457965704,117.16113540841164,88105100,2021,3,12,4,1,0.31302541239592285
2021-03-15,120.654541015625,120.6642740842342,117.18057793774676,118.14395127784393,92403800,2021,3,15,0,1,0.3271995634979886
2021-03-16,122.1920394897461,123.79765430298438,121.36490683570096,122.31853968534864,115227900,2021,3,16,1,1,0.3347655508065267
2021-03-17,121.4038543701172,122.47426197089396,119.04894873941927,120.71295485121438,111932600,2021,3,17,2,1,0.3308869137136998
2021-03-18,117.28762817382812,119.8663421601818,117.08327826271947,119.57440947336566,121229700,2021,3,18,3,1,0.3106310788726292
2021-03-19,116.76215362548828,118.16341864155612,116.46049529392349,116.67457827406234,185549500,2021,3,19,4,1,0.3080452332079876
2021-03-22,120.07067108154295,120.53776181396456,117.02487423771213,117.09299086284076,111912300,2021,3,22,0,1,0.3243263557612285
2021-03-23,119.24356079101562,120.89782623844285,118.8543196786337,120.0123099463268,95467100,2021,3,23,1,1,0.320256168983015
2021-03-24,116.85945129394533,119.59386443754735,116.83999258124882,119.51601473844956,88530500,2021,3,24,2,1,0.3085240323333768
2021-03-25,117.34603118896484,118.387254479895,115.7988069952294,116.32428146408988,98844700,2021,3,25,3,1,0.3109184784887864
2021-03-26,117.94933319091795,118.21207408800578,115.72093550893464,117.11246742653448,94071200,2021,3,26,4,1,0.313887310892085
2021-03-29,118.12449645996094,119.28248673827066,117.4822549291758,118.3775042989523,80819200,2021,3,29,0,1,0.31474928447632466
2021-03-30,116.6745834350586,117.16113298447571,115.66255948137214,116.87893335491496,85671900,2021,3,30,1,1,0.3076143027319258
2021-03-31,118.8640594482422,120.19720049628938,117.8909603245139,118.37750988637804,118323800,2021,3,31,2,1,0.3183886534105925
2021-04-01,119.6911849975586,120.8394421912494,119.19490239563412,120.33343394406754,75089100,2021,4,1,3,2,0.3224589152768834
2021-04-05,122.5131607055664,122.76616851425374,119.75928886344587,120.53777100210417,88651200,2021,4,5,0,2,0.33634577939490806
2021-04-06,122.81483459472656,123.71008397089405,122.26990148299974,123.09703422020137,80171300,2021,4,6,1,2,0.33783030822867344
2021-04-07,124.45936584472656,124.47882455845117,121.7736104771957,122.4450511751175,83466700,2021,4,7,2,2,0.3459230008559666
2021-04-08,126.85318756103516,126.88237934347556,125.06268894589844,125.48111439308596,88844600,2021,4,8,3,2,0.3577029310668548
2021-04-09,129.4221954345703,129.46111286986317,125.9871563977436,126.3082809200934,106686700,2021,4,9,4,2,0.37034494749409874
2021-04-12,127.70953369140624,129.2762238665418,127.11594263503032,128.95509937555343,91420000,2021,4,12,0,2,0.361916986601321
2021-04-13,130.81369018554688,131.0375136441806,128.38094270892825,128.87723269707828,91266500,2021,4,13,1,2,0.3771924545342631
2021-04-14,128.47828674316406,131.36839256751463,128.11824478906962,131.31000899099288,87222800,2021,4,14,2,2,0.3656999990276094
2021-04-15,130.88180541992188,131.36835488244947,130.04493975044198,130.22010527807376,89347100,2021,4,15,3,2,0.37752764771167024
2021-04-16,130.55096435546875,131.04723949609195,129.69463249088383,130.6871976204425,84922400,2021,4,16,4,2,0.3758995880180003
2021-04-19,131.21267700195312,131.82573417670255,129.75302837507442,129.91845343765638,94264200,2021,4,19,0,2,0.37915585758149495
2021-04-20,129.5292205810547,131.88411859918818,128.2641887932471,131.38784340823202,94812300,2021,4,20,1,2,0.3708716152688152
2021-04-21,129.90872192382812,130.15199668398512,127.76790700410928,128.7993896114448,68847100,2021,4,21,2,2,0.37273913084123766
2021-04-22,128.3906707763672,130.5412110225183,127.8749295491014,129.46107065350094,84566500,2021,4,22,3,2,0.36526884328731557
2021-04-23,130.7066650390625,131.4851323617936,128.60476763173878,128.60476763173878,78657500,2021,4,23,4,2,0.37666578675954665
2021-04-26,131.09591674804688,131.42676689058607,129.9671181870508,131.20295824690538,66905100,2021,4,26,0,2,0.3785812836134125
2021-04-27,130.7747344970703,131.76729933465325,130.5022680472723,131.37805094329332,66015800,2021,4,27,1,2,0.37700075467272176
2021-04-28,129.98655700683594,131.38782184344353,129.50000754125335,130.69691506905932,107760100,2021,4,28,2,2,0.37312215512393343
2021-04-29,129.88925170898438,133.38268843991688,128.886960916459,132.79882309453924,151101000,2021,4,29,3,2,0.3726433184545057
2021-04-30,127.92359924316406,129.96709820494203,127.54409123252586,128.23498319758693,109839500,2021,4,30,4,2,0.3629703972388312
2021-05-03,128.9745330810547,130.46338819019584,128.28364111599663,128.48798358801744,75135100,2021,5,3,0,2,0.36814201348003694
2021-05-04,124.41070556640624,127.95279275381807,123.29164023246338,127.66086008438737,137564700,2021,5,4,1,2,0.345683544977214
2021-05-05,124.65399169921876,126.94076551104096,124.5274840738415,125.72439172337612,84000900,2021,5,5,2,2,0.3468807492828996
2021-05-06,126.2498779296875,126.2596035749363,123.71008135413716,124.44963872166365,78128300,2021,5,6,3,2,0.35473406111951744
2021-05-07,126.9224624633789,127.9459401484153,126.21088280565188,127.54630313860244,78973300,2021,5,7,4,2,0.3580438309381426
2021-05-10,123.64730072021484,126.26937877664058,123.6083097443316,126.14267111936448,88071200,2021,5,10,0,2,0.341926850922046
2021-05-11,122.7310028076172,123.08190661407824,119.67027531129932,120.381847398056,126142800,2021,5,11,1,2,0.33741777433156883
2021-05-12,119.67028045654295,121.49306907963458,119.1634127705143,120.28437887697672,112172300,2021,5,12,2,2,0.32235604461087797
2021-05-13,121.8147430419922,122.96495055227784,121.12267010296466,121.4345904055794,105861300,2021,5,13,3,2,0.33290888546128516
2021-05-14,124.23212432861328,124.66101753625983,122.67252280548946,123.06242504546208,81918000,2021,5,14,4,2,0.3448047516636421
2021-05-17,123.0819091796875,123.72524895126948,122.00968366381709,123.61802565600584,74244600,2021,5,17,0,2,0.33914457484698834
2021-05-18,121.6977767944336,123.783745326629,121.62954445690448,123.36460169987382,63342900,2021,5,18,1,2,0.3323332978041581
2021-05-19,121.54182434082033,121.76601312715728,119.75802646818856,120.05045503106064,92612000,2021,5,19,2,2,0.3315658601093351
2021-05-20,124.0956573486328,124.49530918227134,121.94145662294912,122.06817912472064,76857100,2021,5,20,3,2,0.34413320144362836
2021-05-21,122.26313018798828,124.76824225453444,122.0486835817306,124.59278661639333,79295400,2021,5,21,4,2,0.33511538615902225
2021-05-24,123.8909683227539,124.70976380781524,122.7602599555712,122.82849229292908,63092900,2021,5,24,0,2,0.34312593242966594
2021-05-25,123.6960220336914,125.08017543327662,123.1306641265909,124.59279202902988,72009500,2021,5,25,1,2,0.3421666071531081
2021-05-26,123.64730072021484,124.17366773948622,123.22815702543032,123.7545240447017,56575900,2021,5,26,2,2,0.341926850922046
2021-05-27,122.1169204711914,124.41733561849657,121.92197306010468,123.24763627844212,94625600,2021,5,27,3,2,0.3343958922016038
2021-05-28,121.46383666992188,122.62379382802952,121.4053539348129,122.39959761550024,71311100,2021,5,28,4,2,0.33118208494586543
2021-06-01,121.14217376708984,122.18515807859856,120.81076166659518,121.92197831860382,67637100,2021,6,1,1,2,0.3295991907307373
2021-06-02,121.9024658203125,122.07792145343016,120.9179717914318,121.1421605557248,59278900,2021,6,2,2,2,0.33334056681812063
2021-06-03,120.42083740234376,121.69775987143738,120.02118559755706,121.5320538514475,76229200,2021,6,3,3,2,0.3260495145048954
2021-06-04,122.71153259277344,122.9747198057444,120.72303755703824,120.93748419375008,75169300,2021,6,4,4,2,0.33732196194483677
2021-06-07,122.72126770019533,123.1306617200527,121.67828344764422,122.98444744531308,71057600,2021,6,7,0,2,0.3373698681382029
2021-06-08,123.54005432128906,125.21663622404849,123.0234370016728,123.4035896495703,74403800,2021,6,8,1,2,0.34139909437020766
2021-06-09,123.9202117919922,124.524560673672,123.32561251203369,123.9981937322284,56877900,2021,6,9,2,2,0.3432698387299574
2021-06-10,122.9259796142578,124.95346562999302,122.76027355328648,123.81300009816206,71186400,2021,6,10,3,2,0.3383772497842813
2021-06-11,124.1346435546875,124.2223750861466,122.91620377217826,123.33534735483208,53522400,2021,6,11,4,2,0.34432505148132453
2021-06-14,127.18563079833984,127.24411353581664,123.86173050218788,124.59279446771669,96906500,2021,6,14,0,2,0.35933887500864925
2021-06-15,126.3668441772461,127.30261260822044,126.12315618593904,126.65927274152148,62746300,2021,6,15,1,2,0.3553096487766444
2021-06-16,126.8639678955078,127.58528973592168,125.21664949570912,127.07841452715692,91815000,2021,6,16,2,2,0.357755980793521
2021-06-17,128.4625701904297,129.20339129093645,126.3766013323592,126.52282306860803,96721700,2021,6,17,3,2,0.36562265830791196
2021-06-18,127.1661605834961,128.18963835001367,126.95171393992158,127.40984859905475,108953300,2021,6,18,4,2,0.3592430626219173
2021-06-21,128.95968627929688,129.06690958900398,125.9477063159808,127.0101823744656,79663300,2021,6,21,0,2,0.3680689527807499
2021-06-22,130.59725952148438,130.69474066397615,128.29684436989922,128.7939773736595,74783600,2021,6,22,1,2,0.3761274052447596
2021-06-23,130.32431030273438,130.9286665216875,129.8661757752273,130.39255006678223,60214200,2021,6,23,2,2,0.3747842297166548
2021-06-24,130.04164123535156,131.24058178501798,129.57374966230876,131.0553765632134,68711000,2021,6,24,3,2,0.3733932230832614
2021-06-25,129.7491912841797,130.50949637284592,129.4567628177243,130.09036030729925,70783700,2021,6,25,4,2,0.3719540849922699
2021-06-28,131.3770751953125,131.8352098315601,129.98318695524438,130.04166969629122,62111300,2021,6,28,0,2,0.37996485652714573
2021-06-29,132.887939453125,133.04390333984907,130.95793469390316,131.39657011097157,64556100,2021,6,29,1,2,0.3873997775966237
2021-06-30,133.50198364257812,133.940618881177,132.4394931109139,132.7319215611561,63261400,2021,6,30,2,2,0.3904214720063951
2021-07-01,133.80421447753906,133.86269721920397,132.33232940247316,133.15113240638843,52485800,2021,7,1,3,3,0.3919087415549848
2021-07-02,136.42630004882812,136.4652835854969,134.27209152787285,134.41829838230024,78852600,2021,7,2,4,3,0.4048119518593817
2021-07-06,138.43429565429688,139.5357553993497,136.53353205806397,136.53353205806397,108181800,2021,7,6,1,3,0.414693242489775
2021-07-07,140.91990661621094,141.2318195282519,139.0581266890823,139.91589835234652,104911600,2021,7,7,2,3,0.4269248650301196
2021-07-08,139.62347412109375,140.42276298269945,137.11835448019005,138.0053823208354,105575500,2021,7,8,3,3,0.42054515671200876
2021-07-09,141.4462432861328,141.97260274724476,139.04834716131978,139.1458282969305,99890800,2021,7,9,4,3,0.42951495317113286
2021-07-12,140.85165405273438,142.62570970674338,140.364278087154,142.51848639937432,76299700,2021,7,12,0,3,0.426588996060016
2021-07-13,141.962890625,143.73694652851253,140.00364432229037,140.39353920017592,100827100,2021,7,13,1,3,0.43205736038301235
2021-07-14,145.3842315673828,145.79364043052715,143.95134516697595,144.3607540301203,127050800,2021,7,14,2,3,0.44889368418037257
2021-07-15,144.7311553955078,146.21278242197317,143.37625087333885,145.47197634550716,106820300,2021,7,15,3,3,0.44567991446867283
2021-07-16,142.69393920898438,145.97884856339024,142.1968210625346,144.7116829108476,93251400,2021,7,16,4,3,0.4356548301701042
2021-07-19,138.8533935546875,140.43250161447835,138.09308832622733,140.1205738932986,121434600,2021,7,19,0,3,0.4167556116229887
2021-07-20,142.45997619628906,143.3860023478585,139.35053030452949,139.83790622702588,96350000,2021,7,20,1,3,0.43450350467969556
2021-07-21,141.7289581298828,142.44053791570667,140.97840967554887,141.8556806702285,74993500,2021,7,21,2,3,0.43090618506875844
2021-07-22,143.09356689453125,144.45821346206498,142.1285572602189,142.25527975346566,77338200,2021,7,22,3,3,0.4376213869165859
2021-07-23,144.80914306640625,144.9651069434816,143.2105505102186,143.82464898024415,71447400,2021,7,23,4,3,0.4460636896321424
2021-07-26,145.22828674316406,146.04707474588002,143.97084849928373,144.5264642055409,72434100,2021,7,26,0,3,0.4481262840295882
2021-07-27,143.06431579589844,145.44271240050767,141.8751174935938,145.35497344078965,104818600,2021,7,27,1,3,0.4374774430722558
2021-07-28,141.3195343017578,143.25929604709813,138.94113715127986,141.15382825419624,118931200,2021,7,28,2,3,0.4288914217766012
2021-07-29,141.962890625,142.84991857675627,140.92965581242072,141.03687913486968,56699500,2021,7,29,3,3,0.43205736038301235
2021-07-30,142.1773223876953,142.63545700170118,140.47150644681145,140.73469364228038,70440600,2021,7,30,4,3,0.43311257313437956
2021-08-02,141.8458709716797,143.23975875771586,141.58268384916155,142.6646588267022,62880000,2021,8,2,0,3,0.4314815099176146
2021-08-03,143.6394500732422,144.30227426975748,141.51448305654833,142.12858155366985,64786600,2021,8,3,1,3,0.440307662884718
2021-08-04,143.23980712890625,144.05859526042843,142.58672505684436,143.55173491626834,56368300,2021,8,4,2,3,0.438341031050159
2021-08-05,143.34703063964844,144.10733603044793,142.4795019309908,143.2690486927029,46397700,2021,8,5,3,3,0.43886867496988125
2021-08-06,142.6636505126953,143.6105775396916,142.16578765248929,142.86866162914254,54126800,2021,8,6,4,3,0.43550578033651255
2021-08-09,142.6148681640625,143.21035833317768,142.05843483321482,142.72225212556916,48908700,2021,8,9,0,3,0.435265723753141
2021-08-10,142.13650512695312,144.19631350606738,141.84363848192044,142.9565198163916,69023100,2021,8,10,1,3,0.43291171252739824
2021-08-11,142.3903350830078,143.2298783064216,142.06818321748432,142.57581781429272,48493500,2021,8,11,2,3,0.4341608026945507
2021-08-12,145.3481903076172,145.50438778780742,142.37074101066642,142.71242113660614,72282600,2021,8,12,3,3,0.44871632614161006
2021-08-13,145.5532684326172,145.88517705910473,144.7430103885552,145.42635605950554,59375000,2021,8,13,4,3,0.4497255099015457
2021-08-16,147.52520751953125,147.59354953492934,142.98582599022765,145.00657783567002,103296000,2021,8,16,0,3,0.4594293674050991
2021-08-17,146.61732482910156,148.07187159409528,145.5434853619502,146.65636676617194,92229700,2021,8,17,1,3,0.45496170188929497
2021-08-18,142.8784637451172,147.13475089008148,142.67345256358962,146.23663716721276,86326000,2021,8,18,2,3,0.4365628702898141
2021-08-19,143.2103271484375,144.4794059910355,141.06266328178802,141.58005455752308,86960300,2021,8,19,3,3,0.4381959608846683
2021-08-20,144.6649169921875,144.96754045087513,143.28845394220284,143.93275769698107,60549600,2021,8,20,4,3,0.445353957124783
2021-08-23,146.1487579345703,146.61733569322217,144.37204430196212,144.7820517027598,60131800,2021,8,23,0,3,0.4526558972092277
2021-08-24,146.06085205078125,147.2713604372929,145.60203116452846,145.89489777853456,48606400,2021,8,24,1,3,0.45222331479546374
2021-08-25,144.8308563232422,146.74423897086186,144.28417982272728,146.24636116832204,58991300,2021,8,25,2,3,0.44617053996624867
2021-08-26,144.0303955078125,145.57281315038713,144.00111032248313,144.82114019917077,48597200,2021,8,26,3,3,0.44223149451517263
2021-08-27,145.06515502929688,145.21158091727293,143.33725507209095,143.97178711441077,55802400,2021,8,27,4,3,0.4473235173943597
2021-08-30,149.47763061523438,149.83883931473636,145.07491826892314,145.45564049048158,90956700,2021,8,30,0,3,0.4690371872576885
2021-08-31,148.21829223632812,149.1652192116683,147.69112933468762,149.0285501067643,86453100,2021,8,31,1,3,0.4628400180556791
2021-09-01,148.8821258544922,151.293371319359,148.71617155840954,149.1945209265185,80313700,2021,9,1,2,3,0.46610672486192906
2021-09-02,149.99502563476562,151.0395800272227,148.77476016459727,150.20979354918074,71115500,2021,9,2,3,3,0.47158327378535936
2021-09-03,150.6295623779297,150.9517142276546,149.44833892893834,150.1023993889916,57808700,2021,9,3,4,3,0.474705811483047
2021-09-07,152.96273803710938,153.5191714127496,150.7174463222015,151.2836513561049,82278300,2021,9,7,1,3,0.4861873041304037
2021-09-08,151.42030334472656,153.3043860941943,150.31717858511598,153.24581573453693,74420200,2021,9,8,2,3,0.47859702582883445
2021-09-09,150.40505981445312,152.3965266648195,150.28790419091163,151.79127971049817,57305700,2021,9,9,3,3,0.4736010406006116
2021-09-10,145.4263458251953,151.78148246152148,145.16276433644302,151.3129047338198,140893200,2021,9,10,4,3,0.4491009272739308
2021-09-13,145.99253845214844,147.8180505115286,145.21156570783384,147.04684942260073,102404300,2021,9,13,0,3,0.45188714547305064
2021-09-14,144.5965576171875,147.4763957492906,143.4153491043727,146.7735217186003,109296300,2021,9,14,1,3,0.44501756253813773
2021-09-15,145.4849090576172,145.88515965134906,142.88818092204215,145.02608811276684,83281300,2021,9,15,2,3,0.44938911531490044
2021-09-16,145.2506103515625,145.4263362978241,143.71796490468603,144.90894501042473,68034100,2021,9,16,3,3,0.4482361378867895
2021-09-17,142.58560180664062,145.27995796165817,142.29273506424897,145.27995796165817,129868800,2021,9,17,4,3,0.4351217048207334
2021-09-20,139.539794921875,141.3945924183066,137.9095220938746,140.37933813407227,123478900,2021,9,20,0,3,0.42013337369567794
2021-09-21,140.0181427001953,141.16032435989862,139.38361057442205,140.50624891873463,75834000,2021,9,21,1,3,0.42248730983334315
2021-09-22,142.38058471679688,142.94677480134484,140.28171911608493,141.01387841720836,76404300,2021,9,22,2,3,0.43411282141310736
2021-09-23,143.33729553222656,143.58134867828787,142.17560017364323,143.16156952123504,64838200,2021,9,23,3,3,0.4388207687765153
2021-09-24,143.4251251220703,143.96204492535793,142.09747565204063,142.1951028511181,53477900,2021,9,24,4,3,0.4392529757498925
2021-09-27,141.91195678710938,142.48793328173883,140.39883985731234,142.0095839613355,74150700,2021,9,27,0,3,0.43180671638073065
2021-09-28,138.5343017578125,141.30674132874793,138.31953384357482,139.8424227657557,108972300,2021,9,28,1,3,0.4151853697488984
2021-09-29,139.43240356445312,141.0138627120859,138.6514307510702,139.08096654322168,74602000,2021,9,29,2,3,0.41960490380710447
2021-09-30,138.13406372070312,140.9455603850025,137.91929578685694,140.24268621892764,89056700,2021,9,30,3,3,0.4132158094793217
2021-10-01,139.25668334960938,139.5202648503588,135.80089824481317,138.52452409983053,94639600,2021,10,1,4,4,0.4187401895080406
2021-10-04,135.8301544189453,138.82713279141288,134.980854637217,138.38782541869764,98322000,2021,10,4,0,4,0.4018783357643725
