ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-06-11,206.04233193752196,203.47267111575533,217.2341797002696,206.04233193752196,206.04233193752196,4.5042450654938175,4.5042450654938175,4.5042450654938175,2.1910091690532765,2.1910091690532765,2.1910091690532765,2.313235896440541,2.313235896440541,2.313235896440541,0.0,0.0,0.0,210.54657700301578
2025-06-12,206.23074595805656,204.11336854227028,217.94639988344028,206.23074595805656,206.23074595805656,4.708112444693315,4.708112444693315,4.708112444693315,2.028305570001264,2.028305570001264,2.028305570001264,2.67980687469205,2.67980687469205,2.67980687469205,0.0,0.0,0.0,210.93885840274987
2025-06-13,206.41915997859113,204.81579760325383,218.7574878019931,206.41915997859113,206.41915997859113,5.470358363640791,5.470358363640791,5.470358363640791,2.4180951279615277,2.4180951279615277,2.4180951279615277,3.0522632356792645,3.0522632356792645,3.0522632356792645,0.0,0.0,0.0,211.88951834223192
2025-06-16,206.9844020401948,206.91712730929902,219.78954674811632,206.9844020401948,206.9844020401948,6.509849146057061,6.509849146057061,6.509849146057061,2.3295885126364064,2.3295885126364064,2.3295885126364064,4.180260633420654,4.180260633420654,4.180260633420654,0.0,0.0,0.0,213.49425118625186
2025-06-17,207.1728160607294,207.56799828642104,221.02194374776627,207.1728160607294,207.1728160607294,6.767583792261567,6.767583792261567,6.767583792261567,2.214644167058656,2.214644167058656,2.214644167058656,4.552939625202911,4.552939625202911,4.552939625202911,0.0,0.0,0.0,213.94039985299096
2025-06-18,207.36123008126395,207.84496019811056,221.26904455369257,207.36123008126395,207.36123008126395,7.1123451418164105,7.1123451418164105,7.1123451418164105,2.1910091690529407,2.1910091690529407,2.1910091690529407,4.921335972763471,4.921335972763471,4.921335972763471,0.0,0.0,0.0,214.47357522308036
2025-06-20,207.73805812233311,208.85036802338558,222.6842088631651,207.73805812233311,207.73805812233311,8.059462411180217,8.059462411180217,8.059462411180217,2.418095127984694,2.418095127984694,2.418095127984694,5.641367283195523,5.641367283195523,5.641367283195523,0.0,0.0,0.0,215.79752053351334
2025-06-23,208.30330018393678,210.30876878990455,223.7795362846998,208.30330018393678,208.30330018393678,9.002293312328481,9.002293312328481,9.002293312328481,2.3295885126357305,2.3295885126357305,2.3295885126357305,6.672704799692749,6.672704799692749,6.672704799692749,0.0,0.0,0.0,217.30559349626526
2025-06-24,208.49171420447138,211.215145867114,224.37269894909562,208.49171420447138,208.49171420447138,9.217900234268036,9.217900234268036,9.217900234268036,2.2146441670561825,2.2146441670561825,2.2146441670561825,7.003256067211855,7.003256067211855,7.003256067211855,0.0,0.0,0.0,217.7096144387394
2025-06-25,208.68012822500594,211.33411186856588,224.61993747848317,208.68012822500594,208.68012822500594,9.518466610090005,9.518466610090005,9.518466610090005,2.191009169053229,2.191009169053229,2.191009169053229,7.327457441036775,7.327457441036775,7.327457441036775,0.0,0.0,0.0,218.19859483509595
2025-06-26,208.86854224554054,211.8908679228876,224.77235802939757,208.86854224554054,208.86854224554054,9.673784487133165,9.673784487133165,9.673784487133165,2.028305569996923,2.028305569996923,2.028305569996923,7.6454789171362405,7.6454789171362405,7.6454789171362405,0.0,0.0,0.0,218.5423267326737
2025-06-27,209.0569562660751,212.6939455705692,225.9714035954058,209.0569562660751,209.0569562660751,10.375486053636404,10.375486053636404,10.375486053636404,2.4180951279732072,2.4180951279732072,2.4180951279732072,7.957390925663196,7.957390925663196,7.957390925663196,0.0,0.0,0.0,219.4324423197115
2025-06-30,209.62219832767877,213.8590290177716,227.46365844066196,209.62219832767877,209.62219832767877,11.183773640472795,11.183773640472795,11.183773640472795,2.3295885126414513,2.3295885126414513,2.3295885126414513,8.854185127831345,8.854185127831345,8.854185127831345,0.0,0.0,0.0,220.80597196815157
