ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-03-15,157.88535978000002,151.15205612908133,174.1505479941639,157.88535978000002,157.88535978000002,4.903343101071183,4.903343101071183,4.903343101071183,1.022899952412984,1.022899952412984,1.022899952412984,3.880443148658199,3.880443148658199,3.880443148658199,0.0,0.0,0.0,162.7887028810712
2023-03-16,158.30351102227831,151.4871687046408,172.70783270879207,158.30351102227831,158.30351102227831,4.287664881059991,4.287664881059991,4.287664881059991,1.0291160953501337,1.0291160953501337,1.0291160953501337,3.258548785709857,3.258548785709857,3.258548785709857,0.0,0.0,0.0,162.5911759033383
2023-03-17,158.72166226455656,150.1256127696136,174.1126670017142,158.72166226455656,158.72166226455656,3.944833422405399,3.944833422405399,3.944833422405399,1.2495346665067852,1.2495346665067852,1.2495346665067852,2.6952987558986137,2.6952987558986137,2.6952987558986137,0.0,0.0,0.0,162.66649568696195
2023-03-20,159.97611599139145,150.85471693811854,173.54493399292008,159.97611599139145,159.97611599139145,2.50177294018529,2.50177294018529,2.50177294018529,1.193795225655107,1.193795225655107,1.193795225655107,1.307977714530183,1.307977714530183,1.307977714530183,0.0,0.0,0.0,162.47788893157673
2023-03-21,160.39426723366972,151.5140182420484,174.1175354167395,160.39426723366972,160.39426723366972,2.11652991778942,2.11652991778942,2.11652991778942,1.192585167569152,1.192585167569152,1.192585167569152,0.9239447502202681,0.9239447502202681,0.9239447502202681,0.0,0.0,0.0,162.51079715145914
2023-03-22,160.81241847594802,151.56915044146064,173.9483344304901,160.81241847594802,160.81241847594802,1.5886595574637596,1.5886595574637596,1.5886595574637596,1.0228999524134128,1.0228999524134128,1.0228999524134128,0.5657596050503466,0.5657596050503466,0.5657596050503466,0.0,0.0,0.0,162.40107803341178
2023-03-23,161.23056971822632,150.63041073185454,173.38484469803439,161.23056971822632,161.23056971822632,1.2537798478126698,1.2537798478126698,1.2537798478126698,1.029116095349934,1.029116095349934,1.029116095349934,0.22466375246273587,0.22466375246273587,0.22466375246273587,0.0,0.0,0.0,162.484349566039
2023-03-24,161.6487209605046,151.4432787957722,174.5228553091254,161.6487209605046,161.6487209605046,1.1413266926801664,1.1413266926801664,1.1413266926801664,1.2495346665068678,1.2495346665068678,1.2495346665068678,-0.10820797382670132,-0.10820797382670132,-0.10820797382670132,0.0,0.0,0.0,162.79004765318476
2023-03-27,162.90317468733946,150.83728996677291,173.9899200229306,162.90317468733946,162.90317468733946,0.051948132393219146,0.051948132393219146,0.051948132393219146,1.1937952256427755,1.1937952256427755,1.1937952256427755,-1.1418470932495564,-1.1418470932495564,-1.1418470932495564,0.0,0.0,0.0,162.95512281973268
2023-03-28,163.32132592961773,151.26228335354568,174.74739927245597,163.32132592961773,163.32132592961773,-0.3303248676302986,-0.3303248676302986,-0.3303248676302986,1.192585167567849,1.192585167567849,1.192585167567849,-1.5229100351981475,-1.5229100351981475,-1.5229100351981475,0.0,0.0,0.0,162.99100106198742
2023-03-29,163.73947717189603,150.91571435074476,173.6846831423767,163.73947717189603,163.73947717189603,-0.9092837147264857,-0.9092837147264857,-0.9092837147264857,1.0228999524131457,1.0228999524131457,1.0228999524131457,-1.9321836671396315,-1.9321836671396315,-1.9321836671396315,0.0,0.0,0.0,162.83019345716954
2023-03-30,164.15762841417433,152.21997781462514,173.58440783012387,164.15762841417433,164.15762841417433,-1.3446286950365312,-1.3446286950365312,-1.3446286950365312,1.0291160953476362,1.0291160953476362,1.0291160953476362,-2.373744790384167,-2.373744790384167,-2.373744790384167,0.0,0.0,0.0,162.8129997191378
2023-03-31,164.5757796564526,151.5117704986613,174.33297319727149,164.5757796564526,164.5757796564526,-1.6006659251374562,-1.6006659251374562,-1.6006659251374562,1.249534666501363,1.249534666501363,1.249534666501363,-2.850200591638819,-2.850200591638819,-2.850200591638819,0.0,0.0,0.0,162.97511373131513
2023-04-03,165.8302333832875,151.1653323061142,174.09149239592782,165.8302333832875,165.8302333832875,-3.2975909579719627,-3.2975909579719627,-3.2975909579719627,1.1937952256456854,1.1937952256456854,1.1937952256456854,-4.4913861836176485,-4.4913861836176485,-4.4913861836176485,0.0,0.0,0.0,162.53264242531554
2023-04-04,166.24838462556576,151.12699668667906,173.8212127380611,166.24838462556576,166.24838462556576,-3.909323845969635,-3.909323845969635,-3.909323845969635,1.1925851675683927,1.1925851675683927,1.1925851675683927,-5.1019090135380285,-5.1019090135380285,-5.1019090135380285,0.0,0.0,0.0,162.33906077959614
2023-04-05,166.66653586784403,151.20696723255938,173.07150235608503,166.66653586784403,166.66653586784403,-4.713885341366248,-4.713885341366248,-4.713885341366248,1.0228999524131168,1.0228999524131168,1.0228999524131168,-5.736785293779364,-5.736785293779364,-5.736785293779364,0.0,0.0,0.0,161.95265052647778
2023-04-06,167.08468711012233,150.25841002578508,173.64989792454315,167.08468711012233,167.08468711012233,-5.360422870729202,-5.360422870729202,-5.360422870729202,1.0291160953474368,1.0291160953474368,1.0291160953474368,-6.389538966076638,-6.389538966076638,-6.389538966076638,0.0,0.0,0.0,161.72426423939314
2023-04-10,168.7572920792355,149.70593898432585,172.45835602196604,168.7572920792355,168.7572920792355,-7.820994336378385,-7.820994336378385,-7.820994336378385,1.1937952256455044,1.1937952256455044,1.1937952256455044,-9.01478956202389,-9.01478956202389,-9.01478956202389,0.0,0.0,0.0,160.9362977428571
2023-04-11,169.17544332151377,148.0938781892413,171.77377045178955,169.17544332151377,169.17544332151377,-8.435527601261384,-8.435527601261384,-8.435527601261384,1.1925851675652426,1.1925851675652426,1.1925851675652426,-9.628112768826627,-9.628112768826627,-9.628112768826627,0.0,0.0,0.0,160.73991572025238
2023-04-12,169.59359456379207,149.11537309602943,171.32180063074316,169.59359456379207,169.59359456379207,-9.182049761917169,-9.182049761917169,-9.182049761917169,1.022899952413088,1.022899952413088,1.022899952413088,-10.204949714330258,-10.204949714330258,-10.204949714330258,0.0,0.0,0.0,160.4115448018749
2023-04-13,170.01174580607037,149.02450176569073,172.57630081648404,170.01174580607037,170.01174580607037,-9.706984287936988,-9.706984287936988,-9.706984287936988,1.029116095350074,1.029116095350074,1.029116095350074,-10.736100383287061,-10.736100383287061,-10.736100383287061,0.0,0.0,0.0,160.30476151813338
2023-04-14,170.4298970483486,148.98056931985948,172.39478628099226,170.4298970483486,170.4298970483486,-9.963522693745354,-9.963522693745354,-9.963522693745354,1.2495346665101634,1.2495346665101634,1.2495346665101634,-11.213057360255517,-11.213057360255517,-11.213057360255517,0.0,0.0,0.0,160.46637435460326
2023-04-17,171.6843507751835,148.87732793027195,171.96733957763087,171.6843507751835,171.6843507751835,-11.055398863464035,-11.055398863464035,-11.055398863464035,1.1937952256453235,1.1937952256453235,1.1937952256453235,-12.249194089109357,-12.249194089109357,-12.249194089109357,0.0,0.0,0.0,160.62895191171947
2023-04-18,172.1025019996831,149.43486202211758,173.01047178064883,172.1025019996831,172.1025019996831,-11.253824439168877,-11.253824439168877,-11.253824439168877,1.1925851675706478,1.1925851675706478,1.1925851675706478,-12.446409606739525,-12.446409606739525,-12.446409606739525,0.0,0.0,0.0,160.84867756051423
2023-04-19,172.5206532241827,149.59576191970703,171.45098876350355,172.5206532241827,172.5206532241827,-11.542204927668832,-11.542204927668832,-11.542204927668832,1.022899952413059,1.022899952413059,1.022899952413059,-12.565104880081892,-12.565104880081892,-12.565104880081892,0.0,0.0,0.0,160.97844829651387
2023-04-20,172.93880444868228,150.04344159497742,172.1378456927699,172.93880444868228,172.93880444868228,-11.576027495266805,-11.576027495266805,-11.576027495266805,1.0291160953498748,1.0291160953498748,1.0291160953498748,-12.605143590616679,-12.605143590616679,-12.605143590616679,0.0,0.0,0.0,161.36277695341548
