ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-09-13,232.24816346838008,215.49180878913506,229.9499842217929,232.24816346838008,232.24816346838008,-9.82986238196332,-9.82986238196332,-9.82986238196332,1.2495346665084015,1.2495346665084015,1.2495346665084015,-11.079397048471721,-11.079397048471721,-11.079397048471721,0.0,0.0,0.0,222.41830108641676
2024-09-16,231.93390071049788,215.74042263043953,230.2850335573144,231.93390071049788,231.93390071049788,-9.151249502130598,-9.151249502130598,-9.151249502130598,1.1937952256532391,1.1937952256532391,1.1937952256532391,-10.345044727783838,-10.345044727783838,-10.345044727783838,0.0,0.0,0.0,222.78265120836727
2024-09-17,231.82914645787045,215.58292189517968,230.5039412188347,231.82914645787045,231.82914645787045,-8.787194947333257,-8.787194947333257,-8.787194947333257,1.1925851675688117,1.1925851675688117,1.1925851675688117,-9.979780114902068,-9.979780114902068,-9.979780114902068,0.0,0.0,0.0,223.0419515105372
2024-09-18,231.72439220524305,215.275915889745,230.3724320721738,231.72439220524305,231.72439220524305,-8.53974816064994,-8.53974816064994,-8.53974816064994,1.0228999524132802,1.0228999524132802,1.0228999524132802,-9.56264811306322,-9.56264811306322,-9.56264811306322,0.0,0.0,0.0,223.1846440445931
2024-09-19,231.61963795261565,216.1633375771701,231.0541148375051,231.61963795261565,231.61963795261565,-8.071627337859317,-8.071627337859317,-8.071627337859317,1.0291160953468739,1.0291160953468739,1.0291160953468739,-9.10074343320619,-9.10074343320619,-9.10074343320619,0.0,0.0,0.0,223.54801061475632
2024-09-20,231.51488369998825,216.5244111221208,231.93309453117706,231.51488369998825,231.51488369998825,-7.352713961069184,-7.352713961069184,-7.352713961069184,1.2495346665056901,1.2495346665056901,1.2495346665056901,-8.602248627574875,-8.602248627574875,-8.602248627574875,0.0,0.0,0.0,224.16216973891906
2024-09-23,231.20062094210599,217.79427480375222,232.4285382244973,231.20062094210599,231.20062094210599,-5.786221978470247,-5.786221978470247,-5.786221978470247,1.193795225643998,1.193795225643998,1.193795225643998,-6.980017204114245,-6.980017204114245,-6.980017204114245,0.0,0.0,0.0,225.41439896363573
2024-09-24,231.09586668947858,218.32749246054237,233.19285773246202,231.09586668947858,231.09586668947858,-5.237098027839954,-5.237098027839954,-5.237098027839954,1.1925851675693562,1.1925851675693562,1.1925851675693562,-6.42968319540931,-6.42968319540931,-6.42968319540931,0.0,0.0,0.0,225.85876866163863
2024-09-25,230.99111243685118,218.37885239984402,233.16974909394705,230.99111243685118,230.99111243685118,-4.867858859328006,-4.867858859328006,-4.867858859328006,1.0228999524132512,1.0228999524132512,1.0228999524132512,-5.890758811741257,-5.890758811741257,-5.890758811741257,0.0,0.0,0.0,226.12325357752317
2024-09-26,230.88635818422375,219.40422211577499,233.7081821017169,230.88635818422375,230.88635818422375,-4.343197775171226,-4.343197775171226,-4.343197775171226,1.029116095349511,1.029116095349511,1.029116095349511,-5.3723138705207365,-5.3723138705207365,-5.3723138705207365,0.0,0.0,0.0,226.54316040905252
2024-09-27,230.78160393159635,220.08213629756062,235.14069344230336,230.78160393159635,230.78160393159635,-3.6330915027976465,-3.6330915027976465,-3.6330915027976465,1.249534666502979,1.249534666502979,1.249534666502979,-4.882626169300625,-4.882626169300625,-4.882626169300625,0.0,0.0,0.0,227.1485124287987
2024-09-30,230.46734117371415,220.87775231784585,235.43147190389809,230.46734117371415,230.46734117371415,-2.4587864338707788,-2.4587864338707788,-2.4587864338707788,1.1937952256438173,1.1937952256438173,1.1937952256438173,-3.6525816595145963,-3.6525816595145963,-3.6525816595145963,0.0,0.0,0.0,228.00855473984336
2024-10-01,230.36258677794524,220.84350182772468,235.92245265796834,230.36258677794524,230.36258677794524,-2.145236762006531,-2.145236762006531,-2.145236762006531,1.1925851675680528,1.1925851675680528,1.1925851675680528,-3.337821929574584,-3.337821929574584,-3.337821929574584,0.0,0.0,0.0,228.2173500159387
2024-10-02,230.25783238217633,221.00332562606835,235.07312330058423,230.25783238217633,230.25783238217633,-2.051913177486832,-2.051913177486832,-2.051913177486832,1.0228999524132223,1.0228999524132223,1.0228999524132223,-3.074813129900055,-3.074813129900055,-3.074813129900055,0.0,0.0,0.0,228.2059192046895
2024-10-03,230.1530779864074,221.52071249917427,235.82849320222007,230.1530779864074,230.1530779864074,-1.8346089754569535,-1.8346089754569535,-1.8346089754569535,1.029116095349312,1.029116095349312,1.029116095349312,-2.8637250708062654,-2.8637250708062654,-2.8637250708062654,0.0,0.0,0.0,228.31846901095045
2024-10-04,230.0483235906385,221.5315102927784,236.47934094799376,230.0483235906385,230.0483235906385,-1.4536728758388286,-1.4536728758388286,-1.4536728758388286,1.2495346665116969,1.2495346665116969,1.2495346665116969,-2.7032075423505253,-2.7032075423505253,-2.7032075423505253,0.0,0.0,0.0,228.59465071479966
2024-10-07,229.73406040333174,220.9013930032664,236.1944053652222,229.73406040333174,229.73406040333174,-1.296762408733747,-1.296762408733747,-1.296762408733747,1.1937952256498177,1.1937952256498177,1.1937952256498177,-2.490557634383565,-2.490557634383565,-2.490557634383565,0.0,0.0,0.0,228.437297994598
2024-10-08,229.62930600756283,220.67575637961573,235.75159160651444,229.62930600756283,229.62930600756283,-1.2991717248671346,-1.2991717248671346,-1.2991717248671346,1.1925851675667496,1.1925851675667496,1.1925851675667496,-2.491756892433884,-2.491756892433884,-2.491756892433884,0.0,0.0,0.0,228.3301342826957
2024-10-09,229.52455161179392,220.64478459397606,235.36013092685127,229.52455161179392,229.52455161179392,-1.4949355307036494,-1.4949355307036494,-1.4949355307036494,1.022899952413651,1.022899952413651,1.022899952413651,-2.5178354831173007,-2.5178354831173007,-2.5178354831173007,0.0,0.0,0.0,228.02961608109027
2024-10-10,229.419797216025,220.53487023974597,234.6555826557488,229.419797216025,229.419797216025,-1.5320025956092005,-1.5320025956092005,-1.5320025956092005,1.029116095350531,1.029116095350531,1.029116095350531,-2.561118690959731,-2.561118690959731,-2.561118690959731,0.0,0.0,0.0,227.88779462041578
2024-10-11,229.31504282025608,220.78488899845678,235.29546500196233,229.31504282025608,229.31504282025608,-1.3640802191366526,-1.3640802191366526,-1.3640802191366526,1.2495346665117795,1.2495346665117795,1.2495346665117795,-2.613614885648432,-2.613614885648432,-2.613614885648432,0.0,0.0,0.0,227.95096260111944
2024-10-14,229.00077963294933,219.8765269235563,235.31875694514412,229.00077963294933,229.00077963294933,-1.5531325363199235,-1.5531325363199235,-1.5531325363199235,1.193795225649637,1.193795225649637,1.193795225649637,-2.7469277619695607,-2.7469277619695607,-2.7469277619695607,0.0,0.0,0.0,227.4476470966294
